--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2000 a 27/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83781;22/10/2014;0000;16.2;13.5;73;930.2;9;3.3;4;
83781;22/10/2014;1200;17.9;15.1;74;931.2;14;5;10;
83781;22/10/2014;1800;19.8;16.5;71;929.4;14;3.6;10;
83781;23/10/2014;0000;16.6;14.7;82;930.7;23;4.1;10;
83781;23/10/2014;1200;19.8;16.3;69;930.6;9;2;4;
83781;23/10/2014;1800;27.7;20.5;50;926.4;14;3.6;4;
83781;24/10/2014;0000;19;16.7;82;927;14;1.6;10;
83781;24/10/2014;1200;21.7;18.1;70;926.8;14;2.5;4;
83781;24/10/2014;1800;26.8;20.9;57;924.2;14;4.1;6;
83781;25/10/2014;0000;19;17.5;86;925.3;14;2.5;10;
83781;25/10/2014;1200;20.2;18.1;81;926;23;1.6;10;
83781;25/10/2014;1800;25.8;20.2;59;927.1;5;4;10;
83781;26/10/2014;0000;20.4;18.6;85;924.9;9;1;10;
83781;26/10/2014;1200;22;18.9;74;925.1;32;1;10;
83781;26/10/2014;1800;21.6;19.5;82;924.5;14;4;10;
83781;27/10/2014;0000;19;17.6;86;926.7;14;3.3;10;
83781;27/10/2014;1200;22;17.6;64;927.5;14;2.3;6;
83781;27/10/2014;1800;25;19.3;58;925.9;18;4.5;2;
83781;28/10/2014;0000;17.3;14.6;74;928.3;9;3.3;3;
83781;28/10/2014;1200;21;15.5;55;928.4;14;1.6;1;
83781;28/10/2014;1800;26.4;18.5;44;924.7;23;4.3;2;
83781;29/10/2014;0000;18;15.5;77;925.2;14;2.8;10;
83781;29/10/2014;1200;20.7;16.3;62;924.1;18;2.6;0;
83781;29/10/2014;1800;31.7;17.7;22;920.8;32;3.3;3;
83781;30/10/2014;0000;23;18.8;66;921.8;14;1.3;0;
83781;30/10/2014;1200;27;19.3;48;922.2;9;1.3;1;
83781;30/10/2014;1800;32.7;20.7;32;920;32;2.8;8;
83781;31/10/2014;0000;27.8;19.1;42;921.5;14;3.3;3;
83781;31/10/2014;1200;26.2;20.4;59;925;32;4.1;8;
83781;31/10/2014;1800;32.9;22.2;38;921.8;14;2.3;5;
83781;01/11/2014;0000;24.2;19.9;67;924.7;14;0.8;10;
83781;01/11/2014;1200;25.8;20.6;62;927;18;0.8;8;
83781;01/11/2014;1800;31.8;21.5;39;924.4;27;4.1;8;
83781;02/11/2014;0000;21.3;19.5;85;927.1;5;2.3;10;
83781;02/11/2014;1200;24.7;20.7;69;927.6;14;2.5;9;
83781;02/11/2014;1800;26.6;22.5;70;924.5;18;3.3;4;
83781;03/11/2014;0000;22.1;19.3;76;925.9;14;3.3;10;
83781;03/11/2014;1200;23.2;19.9;74;924.3;27;2.1;9;
83781;03/11/2014;1800;25.8;21.1;65;921.9;5;2.6;10;
83781;04/11/2014;0000;21.2;20;89;922.6;23;1.6;10;
83781;04/11/2014;1200;21.8;20.5;89;924.4;5;2.3;10;
83781;04/11/2014;1800;25.3;20.3;62;921.7;36;3.3;10;
83781;05/11/2014;0000;21.7;20.2;88;923.1;5;1.6;10;
83781;05/11/2014;1200;20;19.7;97;926.4;27;1.6;10;
83781;05/11/2014;1800;20.8;18.7;83;925.8;23;4.1;10;
83781;06/11/2014;0000;18.5;17.1;86;928.4;14;2.3;10;
83781;06/11/2014;1200;20.5;18.4;82;929.9;14;2.5;10;
83781;06/11/2014;1800;26.4;21.8;66;926;14;4.5;10;
83781;07/11/2014;0000;19.8;18.1;85;927.5;9;2.3;10;
83781;07/11/2014;1200;21.5;18.8;77;925.2;32;1.6;10;
83781;07/11/2014;1800;29.8;21.3;46;923.5;27;4.1;8;
83781;08/11/2014;0000;24.2;21;75;923.1;9;1.6;7;
83781;08/11/2014;1200;21.6;18.3;72;922.4;5;3.3;10;
83781;08/11/2014;1800;24.6;19.8;62;921.9;23;3.3;10;
83781;09/11/2014;0000;19.8;17.5;80;924;14;4.6;10;
83781;09/11/2014;1200;21.4;18.5;76;924.8;14;2.3;10;
83781;09/11/2014;1800;23.8;19.3;64;923.7;14;3.6;10;
83781;10/11/2014;0000;18.8;16.7;81;925.6;14;4.6;10;
83781;10/11/2014;1200;21.1;17.3;67;924.9;9;4.1;8;
83781;10/11/2014;1800;26;18.9;50;922.4;18;5;8;
83781;11/11/2014;0000;18.9;15.5;69;925.4;14;5.5;8;
83781;11/11/2014;1200;20.6;16.1;62;924.1;5;4.1;1;
83781;11/11/2014;1800;25.8;19.7;56;921.4;14;4.1;5;
83781;12/11/2014;0000;19.4;16.7;76;922;14;2.5;1;
83781;12/11/2014;1200;21.7;18.5;73;920.9;9;1.3;10;
83781;12/11/2014;1800;25.6;20.1;60;919.1;32;1.6;10;
83781;13/11/2014;0000;24.5;17.1;59;919.6;9;0.5;10;
83781;13/11/2014;1200;24.4;20.5;70;920.2;32;3.3;10;
83781;13/11/2014;1800;21.1;19.9;89;919.3;14;4;10;
83781;14/11/2014;0000;19;18.1;91;921.4;14;4.1;10;
83781;14/11/2014;1200;17.2;14.9;78;924.1;14;2.5;10;
83781;14/11/2014;1800;18.8;16.3;77;922.9;14;4.1;10;
83781;15/11/2014;0000;15.2;14.6;94;925.6;14;4.1;10;
83781;15/11/2014;1200;19.2;15.1;65;926.4;14;3.5;6;
83781;15/11/2014;1800;20.2;16.8;69;926;14;5;10;
83781;16/11/2014;0000;17.2;14.9;78;928.6;9;4.1;10;
83781;16/11/2014;1200;19.8;15.3;61;928.1;9;2.5;8;
83781;16/11/2014;1800;23;16.9;53;926.5;14;5.6;7;
83781;17/11/2014;0000;16;13;70;928.9;14;5;4;
83781;17/11/2014;1200;16.7;14.1;75;927.8;5;3;8;
83781;17/11/2014;1800;21.6;16.5;59;925.9;23;4.1;5;
83781;18/11/2014;0000;16;13.4;74;927.3;9;4.6;6;
83781;18/11/2014;1200;18.2;14.5;67;926.3;9;4.1;1;
83781;18/11/2014;1800;26.8;19;47;927.8;14;4;0;
83781;19/11/2014;0000;18.4;16;78;925.5;14;4;2;
83781;19/11/2014;1200;20.6;16.4;64;926.5;0;0;2;
83781;19/11/2014;1800;30.2;19.3;33;923.5;32;0.5;6;
83781;20/11/2014;0000;22.2;17.8;64;924.3;14;2.5;7;
83781;20/11/2014;1200;22.5;18;63;926.5;0;0;9;
83781;20/11/2014;1800;25.9;20.3;60;924.8;18;3.3;10;
83781;21/11/2014;0000;21.9;18.5;80;925.9;14;2.5;10;
83781;21/11/2014;1200;24.7;19.1;59;925.7;5;1.6;7;
83781;21/11/2014;1800;31.1;20.4;36;923.2;18;3.6;10;
83781;22/11/2014;0000;24.2;19.9;67;923.2;9;3.3;9;
83781;22/11/2014;1200;24.8;20.3;65;924.1;9;1.6;10;
83781;22/11/2014;1800;25.8;20.7;62;923.5;32;3.6;10;
83781;23/11/2014;0000;23.4;18.8;65;923.6;27;2;8;
83781;23/11/2014;1200;23.8;20.1;71;925.3;23;1.3;10;
83781;23/11/2014;1800;24.6;20.7;70;924;14;4.1;10;
83781;24/11/2014;0000;19.6;18.7;92;926.4;14;3.3;10;
83781;24/11/2014;1200;22.7;19.7;76;926.6;5;4.1;10;
83781;24/11/2014;1800;25.4;21.3;69;923.9;14;6.8;10;
83781;25/11/2014;0000;21.5;19.8;85;925.2;14;1.6;10;
83781;25/11/2014;1200;23.2;20.5;78;923.6;32;0.7;10;
83781;25/11/2014;1800;29.1;22.5;56;919.8;5;0.8;8;
83781;26/11/2014;0000;22;20.9;90;921.5;9;2.3;10;
83781;26/11/2014;1200;22.6;20.4;82;920.7;32;2.8;10;
83781;26/11/2014;1800;24.5;21.3;74;919.4;32;3.3;10;
83781;27/11/2014;0000;22.2;21.1;90;921.2;14;1.3;10;
83781;27/11/2014;1200;22.8;19.8;75;923.6;18;2.8;10;
83781;27/11/2014;1800;23.8;20.5;74;923;14;3.3;8;
83781;28/11/2014;0000;20;18.5;87;924.6;14;3.3;10;
83781;28/11/2014;1200;21.6;17.8;68;926.7;14;1.5;8;
83781;28/11/2014;1800;24.8;19.8;62;925.5;14;4.3;10;
83781;29/11/2014;0000;19.4;17.3;81;927.6;9;4;8;
83781;29/11/2014;1200;20.8;18;76;927.1;14;2.6;10;
83781;29/11/2014;1800;24.8;19.8;62;926;14;3;10;
83781;30/11/2014;0000;20;18.3;85;928;14;3.3;10;
83781;30/11/2014;1200;20.5;17.9;77;927.2;36;4.5;8;
83781;30/11/2014;1800;26.8;20.9;57;925.2;14;1.6;10;
83781;01/12/2014;0000;21.2;19.5;85;927;14;0.8;10;
83781;01/12/2014;1200;24;20;69;926.8;36;2.6;8;
83781;01/12/2014;1800;30.1;21;43;923;32;2.5;6;
83781;02/12/2014;0000;22.6;20.6;84;925.8;14;1.3;2;
83781;02/12/2014;1200;25.7;18.5;49;925.4;32;2.3;6;
83781;02/12/2014;1800;29.5;20.7;44;923.9;32;4.5;8;
83781;03/12/2014;0000;23.6;18.9;50;925.7;32;4;5;
83781;03/12/2014;1200;26.1;19.7;54;925;32;3.3;7;
83781;03/12/2014;1800;28.9;20.5;45;923.2;32;3.3;8;
83781;04/12/2014;0000;26.2;19.8;55;923.5;32;1.6;0;
83781;04/12/2014;1200;25.5;20.9;65;924.7;14;2.5;10;
83781;04/12/2014;1800;18.6;18;89;925.8;18;4.1;10;
83781;05/12/2014;0000;16.6;15.5;89;927;18;2.3;10;
83781;05/12/2014;1200;19;16.3;75;928;9;4.1;10;
83781;05/12/2014;1800;19.1;16.7;78;927.4;14;3.3;10;
83781;06/12/2014;0000;16.7;14.8;82;928.6;9;2.6;10;
83781;06/12/2014;1200;23.4;18.1;60;927.3;14;1.6;4;
83781;06/12/2014;1800;26.8;21.1;59;924.2;14;3;4;
83781;07/12/2014;0000;20.4;18.1;80;927.1;9;4.1;10;
83781;07/12/2014;1200;23.4;19.5;69;927.6;5;1.1;1;
83781;07/12/2014;1800;30.9;20.5;37;924.7;14;2;8;
83781;08/12/2014;0000;23.4;18.5;63;926.3;14;2.5;0;
83781;08/12/2014;1200;24.4;19.9;65;927;32;5.8;7;
83781;08/12/2014;1800;31;20.4;36;923.6;36;3;7;
83781;09/12/2014;0000;24.7;21.4;74;924.6;9;2;8;
83781;09/12/2014;1200;24.8;20.5;67;925.8;32;3.3;8;
83781;09/12/2014;1800;25.2;21.5;72;924.4;5;1.6;10;
83781;10/12/2014;0000;23;20.7;82;924;5;1.6;10;
83781;10/12/2014;1200;23.3;19.6;71;924.4;32;3;10;
83781;10/12/2014;1800;20.2;19.8;96;923.9;23;1.6;10;
83781;11/12/2014;0000;21.2;19.9;88;924.9;0;0;10;
83781;11/12/2014;1200;24.7;19.9;63;924.9;27;3.3;10;
83781;11/12/2014;1800;27.9;21.3;55;922.6;27;2.5;10;
83781;12/12/2014;0000;22.7;21.7;91;923.9;27;0.8;10;
83781;12/12/2014;1200;25.2;20.5;65;925;32;2;7;
83781;12/12/2014;1800;25.6;21.7;71;922.7;5;3.1;10;
83781;13/12/2014;0000;20.7;19.9;93;923.2;0;0;10;
83781;13/12/2014;1200;20.9;19.1;85;922.1;32;3.3;10;
83781;13/12/2014;1800;22.4;19.8;78;920.6;32;4.1;10;
83781;14/12/2014;0000;21.2;19.7;87;920.8;32;1.6;5;
83781;14/12/2014;1200;23.6;20.3;74;922.5;0;0;7;
83781;14/12/2014;1800;21;19.7;88;922.8;23;4;10;
83781;15/12/2014;0000;18;15.7;79;925.6;23;3.6;10;
83781;15/12/2014;1200;20.7;16.6;65;926.8;23;4.1;9;
83781;15/12/2014;1800;24.1;17.6;51;926.1;23;5;8;
83781;16/12/2014;0000;17.3;14.5;73;928.2;23;3.3;8;
83781;16/12/2014;1200;21;16.9;65;927.8;9;4.3;4;
83781;16/12/2014;1800;25.2;19.5;59;925.6;14;4.1;6;
83781;17/12/2014;0000;18.8;16.3;77;927.3;14;3.3;4;
83781;17/12/2014;1200;20.9;16.1;61;925.4;32;4.1;5;
83781;17/12/2014;1800;30.5;20.7;40;922;23;3.6;7;
83781;18/12/2014;0000;21.8;18.3;71;923.1;9;1.6;0;
83781;18/12/2014;1200;26.6;19.7;52;922.7;5;2;0;
83781;18/12/2014;1800;32.2;21.8;39;920;27;1.6;6;
83781;19/12/2014;0000;22.2;17.6;64;922.4;23;2;9;
83781;19/12/2014;1200;24.9;20.1;65;922.3;27;1.3;8;
83781;19/12/2014;1800;24.6;21.1;73;920.4;23;3.3;10;
83781;20/12/2014;0000;21.9;20.3;87;922.2;27;2.3;10;
83781;20/12/2014;1200;23.2;19.9;74;922.7;32;1.6;8;
83781;20/12/2014;1800;29.9;21.7;47;920.8;32;3.3;8;
83781;21/12/2014;0000;23.2;19.9;73;922.1;32;2;0;
83781;21/12/2014;1200;26.7;21.3;61;923.3;32;3.3;7;
83781;21/12/2014;1800;29.1;22.1;54;919.9;32;6;7;
83781;22/12/2014;0000;24;21.3;78;921.3;32;3;7;
83781;22/12/2014;1200;25;21.5;73;923.8;32;3.6;10;
83781;22/12/2014;1800;28.5;22.9;60;922.5;23;3;10;
83781;23/12/2014;0000;21.6;21.1;96;925.5;32;2;10;
83781;23/12/2014;1200;21.8;20.7;91;926;23;2.1;10;
83781;23/12/2014;1800;19.5;18.8;93;926.3;23;3.3;10;
83781;24/12/2014;0000;17.8;17.1;93;927.9;14;2.5;10;
83781;24/12/2014;1200;18.8;17.5;87;928.2;14;2.5;10;
83781;24/12/2014;1800;21.2;18.6;78;927;23;2.5;10;
83781;25/12/2014;0000;19.4;18;86;928.7;23;3.3;8;
83781;25/12/2014;1200;24.4;20.9;72;928.6;5;2.5;4;
83781;25/12/2014;1800;20.2;19.3;91;928.1;23;1.6;10;
83781;26/12/2014;0000;21.6;20.8;93;929.2;23;1.3;10;
83781;26/12/2014;1200;24;22.1;85;931;5;2.3;5;
83781;26/12/2014;1800;32.2;24.1;50;926.8;14;2.5;6;
83781;27/12/2014;0000;24.6;21.7;78;928.2;23;1.6;8;
83781;27/12/2014;1200;26.5;21.3;62;927.5;32;1.3;4;
83781;27/12/2014;1800;34.2;22.5;35;926.1;23;2.3;9;
83781;28/12/2014;0000;28.3;22.3;57;926;14;1.6;5;
83781;28/12/2014;1200;29.7;20.5;42;925.4;32;2.5;4;
83781;28/12/2014;1800;33.3;21.2;32;921.8;32;3.6;6;
83781;29/12/2014;0000;27.9;20.1;48;923.2;32;0.8;2;
83781;29/12/2014;1200;26.9;21.3;60;924.1;32;0.8;7;
83781;29/12/2014;1800;30.9;21.8;44;922.5;32;4.6;10;
83781;30/12/2014;0000;21.4;20.3;90;926.3;32;3.6;10;
83781;30/12/2014;1200;24.2;19.7;66;923.4;32;1.8;10;
83781;30/12/2014;1800;30.1;21.9;48;922;23;3.6;8;
83781;31/12/2014;0000;24.8;19.9;62;923.5;32;2.1;5;
83781;31/12/2014;1200;24.2;19.9;67;924.2;32;3;9;
83781;31/12/2014;1800;31.5;21.5;40;922.3;32;5;8;
83781;01/01/2015;0000;25.8;21.3;67;925;32;3.1;10;
83781;01/01/2015;1200;28.1;22.3;59;924.9;27;3.6;5;
83781;01/01/2015;1800;29.8;21.7;48;923.1;32;3.3;8;
83781;02/01/2015;0000;26;21.1;64;924.7;23;2.5;5;
83781;02/01/2015;1200;26.7;21.5;62;925.2;32;2.5;10;
83781;02/01/2015;1800;32.5;23.1;44;923.4;32;3.3;8;
83781;03/01/2015;0000;25.2;21.7;70;927.1;23;3.5;8;
83781;03/01/2015;1200;25.8;22.4;74;923.3;23;3.5;8;
83781;03/01/2015;1800;26.6;22.7;71;926.2;14;5.8;10;
83781;04/01/2015;0000;23;21.1;85;927.6;14;3;10;
83781;04/01/2015;1200;24.2;21.7;81;928.5;32;0.8;10;
83781;04/01/2015;1800;26.6;20.9;59;926.6;23;4.1;10;
83781;05/01/2015;0000;22.8;19.9;76;927.5;23;2.1;10;
83781;05/01/2015;1200;23.8;20.5;74;927.8;9;2.5;10;
83781;05/01/2015;1800;23.8;20.3;72;926;18;2.8;10;
83781;06/01/2015;0000;23;21.5;88;928.1;14;4.1;8;
83781;06/01/2015;1200;22.5;20.2;81;927.5;5;2.5;7;
83781;06/01/2015;1800;29.6;21.3;47;926.7;23;1.8;8;
83781;07/01/2015;0000;22.9;19.9;76;927;5;2;6;
83781;07/01/2015;1200;26.4;21.7;64;926.6;9;1.6;1;
83781;07/01/2015;1800;33.3;22.5;40;926.1;23;2.3;8;
83781;08/01/2015;0000;20.2;19.7;95;926.6;27;5;10;
83781;08/01/2015;1200;25.4;20.5;64;926.3;0;0;4;
83781;08/01/2015;1800;31.7;22.7;45;924.7;32;2.3;7;
83781;09/01/2015;0000;23.4;20.5;77;924.4;0;0;4;
83781;09/01/2015;1200;27.1;22.5;66;926.1;32;1;3;
83781;09/01/2015;1800;32.6;22.6;42;924.4;32;4.1;7;
83781;10/01/2015;0000;29;24;64;925.5;14;1;1;
83781;10/01/2015;1200;28.3;22.1;57;926.3;32;2.5;10;
83781;10/01/2015;1800;33.5;21.9;35;924.6;32;3.1;7;
83781;11/01/2015;0000;24.6;21.8;78;926.5;5;1;4;
83781;11/01/2015;1200;28.7;22.5;57;926.6;14;1.5;0;
83781;11/01/2015;1800;33.9;23.7;42;924.8;32;3.1;8;
83781;12/01/2015;0000;26.2;24.1;85;926.8;5;3.3;6;
83781;12/01/2015;1200;25;21.7;75;927;5;1.6;7;
83781;12/01/2015;1800;33.6;22.5;37;924;32;2.5;10;
83781;13/01/2015;0000;24;19.7;67;925.4;0;0;1;
83781;13/01/2015;1200;26.4;20.7;60;927;27;0.8;0;
83781;13/01/2015;1800;34.1;21.9;33;924;32;2.5;6;
83781;14/01/2015;0000;22.6;18.8;70;926.1;14;3;10;
83781;14/01/2015;1200;22.9;20.9;84;928.3;5;2.3;10;
83781;14/01/2015;1800;32.3;24.3;51;924.6;14;0.8;7;
83781;15/01/2015;0000;25.8;21.1;65;927.3;23;3.3;10;
83781;15/01/2015;1200;25.8;22.5;75;928.2;14;1.6;8;
83781;15/01/2015;1800;31.1;24.7;58;925.5;14;3.6;10;
83781;16/01/2015;0000;24.6;21.9;79;927.5;14;4.6;1;
83781;16/01/2015;1200;27.9;23.1;67;928.9;5;2;0;
83781;16/01/2015;1800;31.9;23.3;46;926.5;23;1.1;9;
83781;17/01/2015;0000;24.8;22.7;84;;0;0;0;
83781;17/01/2015;1200;28.3;22.5;59;926.5;0;0;0;
83781;17/01/2015;1800;34.8;22.5;34;924.1;23;2;5;
83781;18/01/2015;0000;29.1;22.9;57;924.6;5;2.5;0;
83781;18/01/2015;1200;28.3;22.5;59;926.1;23;2.3;10;
83781;18/01/2015;1800;33.7;23.3;41;924.6;23;0.8;10;
83781;19/01/2015;0000;27;23.9;77;925.4;14;2;5;
83781;19/01/2015;1200;27.7;22.6;64;926.3;32;1.6;0;
83781;19/01/2015;1800;35.9;22.1;28;924.6;5;2.5;7;
83781;20/01/2015;0000;27.1;22.3;66;931.1;23;3;7;
83781;20/01/2015;1200;27.5;21.9;60;925.6;0;0;8;
83781;20/01/2015;1800;35.2;22.5;32;922.5;32;1.6;7;
83781;21/01/2015;0000;26;22.7;75;924.2;14;0.8;0;
83781;21/01/2015;1200;26.6;21.2;57;925.1;5;2;10;
83781;21/01/2015;1800;28.2;23;64;924.6;23;4.1;10;
83781;22/01/2015;0000;23.2;21.3;84;925.9;23;4.1;10;
83781;22/01/2015;1200;20;19.3;93;927.1;32;3.3;10;
83781;22/01/2015;1800;25.8;20.7;62;926;14;3.3;10;
83781;23/01/2015;0000;21.7;19.3;79;927.3;14;4.1;10;
83781;23/01/2015;1200;21.2;18.9;80;928.6;14;2;10;
83781;23/01/2015;1800;24.2;20.3;69;925.9;14;4.1;10;
83781;24/01/2015;0000;19.7;18.3;87;927.2;23;1.6;10;
83781;24/01/2015;1200;23.4;20.1;74;926;14;1.8;7;
83781;24/01/2015;1800;26.4;21.1;62;925;23;3.3;10;
83781;25/01/2015;0000;21.9;20.3;87;925.1;14;2.8;10;
83781;25/01/2015;1200;23.9;18.9;61;926.2;32;2.6;4;
83781;25/01/2015;1800;29.8;21;45;924;32;4.1;7;
83781;26/01/2015;0000;25;21.5;73;925.1;14;3.3;5;
83781;26/01/2015;1200;22;19.1;76;925.9;0;0;10;
83781;26/01/2015;1800;28.5;22.5;58;923.7;32;3;10;
83781;27/01/2015;0000;21.2;19.1;82;924.9;0;0;10;
83781;27/01/2015;1200;23.2;20;77;927.4;32;1.6;9;
83781;27/01/2015;1800;26.8;22.9;71;924.6;32;1.3;10;
83781;28/01/2015;0000;22.8;21.1;86;926.7;0;0;10;
83781;28/01/2015;1200;26;21.8;64;926.6;32;2.8;7;
83781;28/01/2015;1800;28.9;22.6;57;924.7;32;2.5;9;
83781;29/01/2015;0000;26.2;21.5;65;924.8;32;1.8;6;
83781;29/01/2015;1200;23.5;20.1;73;925.7;32;4.1;9;
83781;29/01/2015;1800;28.5;21.5;53;924.6;32;5.8;4;
83781;30/01/2015;0000;25.4;21.3;69;924.9;32;2.3;8;
83781;30/01/2015;1200;23.8;20.5;74;925.9;23;2.5;10;
83781;30/01/2015;1800;25.6;21.7;71;925.7;23;4.1;10;
83781;31/01/2015;0000;21.2;20.5;93;926.5;14;4.3;10;
83781;31/01/2015;1200;21.4;20;88;929;14;3;10;
83781;31/01/2015;1800;23.5;20.7;78;928;14;3.3;10;
83781;01/02/2015;0000;22;20.1;84;928.3;14;3.08664;10;
83781;01/02/2015;1200;25.8;21.3;66;927.2;9;3;7;
83781;01/02/2015;1800;23.3;21.4;85;926.2;14;4.1;10;
83781;02/02/2015;0000;23.2;21.4;85;927.1;14;2.3;9;
83781;02/02/2015;1200;21.8;21;93;925.7;14;1.6;10;
83781;02/02/2015;1800;24.4;21.7;80;925.7;14;3.3;10;
83781;03/02/2015;0000;21.7;19.9;85;925.5;5;2.1;3;
83781;03/02/2015;1200;24.1;19.9;67;925.7;32;0.8;0;
83781;03/02/2015;1800;30.1;20.3;40;922.4;14;1.3;8;
83781;04/02/2015;0000;21.3;19.9;87;923.8;14;1.6;3;
83781;04/02/2015;1200;21.4;18.9;79;923;32;1.5;10;
83781;04/02/2015;1800;23;19.7;74;921.2;5;1.6;10;
83781;05/02/2015;0000;22.8;19.9;76;926;5;0.8;10;
83781;05/02/2015;1200;20.6;19.8;93;919.8;32;2.6;10;
83781;05/02/2015;1800;22.4;19.7;78;918.5;32;3.3;10;
83781;06/02/2015;0000;19.4;18.3;89;918;0;0;10;
83781;06/02/2015;1200;22.8;19.7;75;919.3;27;2;10;
83781;06/02/2015;1800;19.6;19.3;97;918.6;18;1.8;10;
83781;07/02/2015;0000;19.6;18.6;91;920.5;9;1.6;10;
83781;07/02/2015;1200;21.7;18.4;72;921.5;0;0;7;
83781;07/02/2015;1800;27.7;20.1;49;919.3;23;1.3;9;
83781;08/02/2015;0000;20.8;18.8;83;920.2;5;3.5;6;
83781;08/02/2015;1200;22.8;20.1;75;924.1;9;1.6;0;
83781;08/02/2015;1800;26.2;21.5;65;922.6;32;4.1;9;
83781;09/02/2015;0000;22.2;19.7;80;922.9;5;0.2;4;
83781;09/02/2015;1200;24;20.7;74;924.6;14;2;2;
83781;09/02/2015;1800;29.3;22.1;53;922.2;23;2.1;10;
83781;10/02/2015;0000;23;21.6;88;924.1;5;1.3;10;
83781;10/02/2015;1200;23.1;21.3;85;925.8;32;2.5;10;
83781;10/02/2015;1800;26.6;22.1;67;924.4;23;4.5;9;
83781;11/02/2015;0000;23.7;21.9;85;925.9;36;1.3;10;
83781;11/02/2015;1200;24.2;20.8;73;926.9;27;1.6;7;
83781;11/02/2015;1800;29.3;22.9;57;925.4;23;3;10;
83781;12/02/2015;0000;26.2;22.7;74;926.1;0;0;8;
83781;12/02/2015;1200;25.9;21.7;69;928.1;27;3.3;8;
83781;12/02/2015;1800;32.1;23.2;47;925.9;32;3.3;8;
83781;13/02/2015;0000;28.3;22.7;61;926.8;32;2.1;1;
83781;13/02/2015;1200;27.1;23.1;71;928;36;0.8;4;
83781;13/02/2015;1800;25.4;21;67;926.3;9;4.3;10;
83781;14/02/2015;0000;23;20.4;79;926.8;5;1.6;6;
83781;14/02/2015;1200;24.7;21.2;73;927.2;14;3.6;4;
83781;14/02/2015;1800;25.4;19.9;60;924;5;1.6;10;
83781;15/02/2015;0000;22.1;19.8;80;925.1;23;0.7;10;
83781;15/02/2015;1200;23.5;20.5;76;925.3;27;1.3;10;
83781;15/02/2015;1800;25.2;21.2;70;923.3;18;5;10;
83781;16/02/2015;0000;21.7;19.6;82;926.1;9;1.5;10;
83781;16/02/2015;1200;20.9;19.5;87;926.2;0;0;10;
83781;16/02/2015;1800;26;21.3;65;924.1;5;1.3;10;
83781;17/02/2015;0000;20.5;20.1;96;925.2;14;2.5;10;
83781;17/02/2015;1200;24.1;21.6;80;925;36;1;10;
83781;17/02/2015;1800;26.8;21.3;60;921.4;23;3;10;
83781;18/02/2015;0000;21;20.1;92;923.4;9;1.6;10;
83781;18/02/2015;1200;20.4;19.1;88;922.9;5;3;10;
83781;18/02/2015;1800;26.2;21.5;65;920.9;5;2.8;10;
83781;19/02/2015;0000;22.2;20;82;921.7;5;2.5;7;
83781;19/02/2015;1200;24.6;20.6;69;923;36;3.6;7;
83781;19/02/2015;1800;27.7;22.1;61;921.4;32;5.6;8;
83781;20/02/2015;0000;23.3;20.3;77;923.3;32;5;9;
83781;20/02/2015;1200;22.5;20.3;82;925.8;5;2.5;10;
83781;20/02/2015;1800;27.7;21.5;56;925.3;5;3.3;10;
83781;21/02/2015;0000;25.6;22.6;78;926;14;3.6;8;
83781;21/02/2015;1200;26.5;21.7;65;928.9;9;0.8;8;
83781;21/02/2015;1800;29.8;22.7;53;927.4;14;5;9;
83781;22/02/2015;0000;23.5;20.5;76;929.1;14;3.3;10;
83781;22/02/2015;1200;24;20.5;72;929.4;14;2.3;8;
83781;22/02/2015;1800;29.4;19.9;39;927.3;32;3.3;6;
83781;23/02/2015;0000;23.5;20.6;77;927.8;14;3.3;6;
83781;23/02/2015;1200;25.3;21.1;68;928.9;36;5;8;
83781;23/02/2015;1800;29.7;21.1;45;925.6;36;1;10;
83781;24/02/2015;0000;24.8;22.1;79;927.4;14;2.5;7;
83781;24/02/2015;1200;26.3;21.3;63;927.7;36;2;7;
83781;24/02/2015;1800;31.7;21.7;40;925.5;14;2.5;7;
83781;25/02/2015;0000;21.4;19.3;82;928.1;14;1;7;
83781;25/02/2015;1200;23.4;20.4;76;928.3;23;1.6;10;
83781;25/02/2015;1800;25;21.1;70;926.5;9;0.8;10;
83781;26/02/2015;0000;19.6;18.8;93;928.1;32;1.1;10;
83781;26/02/2015;1200;23.6;20;72;926.3;32;1.3;6;
83781;26/02/2015;1800;30;22.3;40;923.2;27;3;7;
83781;27/02/2015;0000;23.7;21.1;79;924.1;27;1.3;1;
83781;27/02/2015;1200;23.8;20.9;77;923.9;36;0.8;10;
83781;27/02/2015;1800;31;21.4;41;920.8;27;3.3;7;
83781;28/02/2015;0000;23.8;19.8;68;923.4;32;3.3;8;
83781;28/02/2015;1200;23.8;20.1;71;925.1;14;2.5;10;
83781;28/02/2015;1800;22.8;20.3;80;925.7;23;3.3;10;
83781;01/03/2015;0000;20.4;17.6;76;927.3;14;5;6;
