--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2000 a 27/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;30/11/2006;0000;;24.5;;0.5;1.2;20.56;86;5.3;
83781;30/11/2006;1200;4.6;;18.7;;;;;;
83781;01/12/2006;0000;;24.5;;6;1.2;19.76;72.25;6.6;
83781;01/12/2006;1200;0;;16.8;;;;;;
83781;02/12/2006;0000;;28.8;;9.9;1.5;21.5;75;5.033333;
83781;02/12/2006;1200;0;;17.3;;;;;;
83781;03/12/2006;0000;;31.1;;10.4;1.1;23.98;66.25;3.1;
83781;03/12/2006;1200;0;;18.4;;;;;;
83781;04/12/2006;0000;;28.2;;1.5;2.1;22.68;87.5;3.866667;
83781;04/12/2006;1200;0;;20.1;;;;;;
83781;05/12/2006;0000;;29.1;;2.8;1.3;22.92;78.75;2.9;
83781;05/12/2006;1200;58;;19.7;;;;;;
83781;06/12/2006;0000;;28.1;;1.1;2;21.28;85.25;2.633333;
83781;06/12/2006;1200;1.1;;18.1;;;;;;
83781;07/12/2006;0000;;25.2;;3.1;2;20.4;79;3.8;
83781;07/12/2006;1200;23.2;;18;;;;;;
83781;08/12/2006;0000;;27.3;;7.2;3.5;20.72;67.5;3.733333;
83781;08/12/2006;1200;0.2;;17.5;;;;;;
83781;09/12/2006;0000;;25.3;;0.2;3.8;20.22;81.25;3.766667;
83781;09/12/2006;1200;0;;17.6;;;;;;
83781;10/12/2006;0000;;25.2;;0.8;2.3;20.84;78.75;3.933333;
83781;10/12/2006;1200;0;;18.4;;;;;;
83781;11/12/2006;0000;;24;;0;2.6;20.44;76.5;5.433333;
83781;11/12/2006;1200;0;;17.6;;;;;;
83781;12/12/2006;0000;;25.3;;2;3;20.2;80.75;4.666667;
83781;12/12/2006;1200;0;;17.7;;;;;;
83781;13/12/2006;0000;;28.1;;6.2;2.3;22.44;76;3.966667;
83781;13/12/2006;1200;0.5;;18.3;;;;;;
83781;14/12/2006;0000;;29;;3.8;2.2;23.66;77;2.266667;
83781;14/12/2006;1200;0;;20.4;;;;;;
83781;15/12/2006;0000;;30.6;;5.8;2;24.14;75.75;2.966667;
83781;15/12/2006;1200;0;;20.7;;;;;;
83781;16/12/2006;0000;;31.5;;7.9;1.5;23.72;71.75;0.333333;
83781;16/12/2006;1200;14;;18.4;;;;;;
83781;17/12/2006;0000;;32;;7.6;2.1;24.86;66.5;1;
83781;17/12/2006;1200;0;;20.5;;;;;;
83781;18/12/2006;0000;;32;;9.4;2.2;25.42;68.75;2.933333;
83781;18/12/2006;1200;2;;21.1;;;;;;
83781;19/12/2006;0000;;31.3;;7.5;4.9;24.64;72;3.266667;
83781;19/12/2006;1200;47.8;;20.5;;;;;;
83781;20/12/2006;0000;;29;;6.7;6.1;23.66;77.75;3.666667;
83781;20/12/2006;1200;25;;20.3;;;;;;
83781;21/12/2006;0000;;27.8;;4.9;5.7;24.48;71.25;3.866667;
83781;21/12/2006;1200;8.8;;20.7;;;;;;
83781;22/12/2006;0000;;28.2;;2.8;4.6;23.44;82.75;2.433333;
83781;22/12/2006;1200;0;;21.3;;;;;;
83781;23/12/2006;0000;;27.2;;0.6;2.6;22.8;90.75;2.3;
83781;23/12/2006;1200;23.6;;20.6;;;;;;
83781;24/12/2006;0000;;29;;4.3;1.6;24.02;79.5;3.2;
83781;24/12/2006;1200;27.9;;20.6;;;;;;
83781;25/12/2006;0000;;31.5;;7.3;3.5;25.4;66;3.966667;
83781;25/12/2006;1200;7.7;;20.4;;;;;;
83781;26/12/2006;0000;;30.1;;7.6;6;23.82;75;3.766667;
83781;26/12/2006;1200;0.7;;20.5;;;;;;
83781;27/12/2006;0000;;28.8;;2.2;4.5;22.78;85.25;3.066667;
83781;27/12/2006;1200;4.2;;19.7;;;;;;
83781;28/12/2006;0000;;28.3;;3.4;1.9;22.48;79.25;4.233333;
83781;28/12/2006;1200;38.8;;19.7;;;;;;
83781;29/12/2006;0000;;26.3;;3.9;3.1;22.02;77.75;5.233333;
83781;29/12/2006;1200;0;;18.8;;;;;;
83781;30/12/2006;0000;;28.3;;3.7;3;22.3;79.75;3.6;
83781;30/12/2006;1200;0.4;;19.3;;;;;;
83781;31/12/2006;0000;;26.8;;0.4;2.3;21.5;89.25;3.266667;
83781;31/12/2006;1200;27.6;;19.7;;;;;;
83781;01/01/2007;0000;;25.5;;0.1;1.2;21.4;86;1.866667;
83781;01/01/2007;1200;36.2;;17.8;;;;;;
83781;02/01/2007;0000;;26.3;;1.9;2.8;22.28;79.5;2.366667;
83781;02/01/2007;1200;2.4;;19.2;;;;;;
83781;03/01/2007;0000;;27.3;;2.4;3.3;22.46;85;2.366667;
83781;03/01/2007;1200;2.7;;20.2;;;;;;
83781;04/01/2007;0000;;25.3;;0.6;2;22.68;89.75;2.733333;
83781;04/01/2007;1200;16.8;;20.3;;;;;;
83781;05/01/2007;0000;;23.9;;0;1.6;21.8;85.75;3.533333;
83781;05/01/2007;1200;36.7;;20.1;;;;;;
83781;06/01/2007;0000;;25.8;;0.4;1.7;22.4;77.75;3.433333;
83781;06/01/2007;1200;1.3;;20.4;;;;;;
83781;07/01/2007;0000;;29;;3.9;3.1;23.8;77.75;2.766667;
83781;07/01/2007;1200;0.2;;20.7;;;;;;
83781;08/01/2007;0000;;26.8;;2.1;2.8;22.36;81.75;1.633333;
83781;08/01/2007;1200;11.3;;20.5;;;;;;
83781;09/01/2007;0000;;26.9;;0.9;2.3;22.42;81.5;1.833333;
83781;09/01/2007;1200;0;;19.7;;;;;;
83781;10/01/2007;0000;;29;;6.6;1.9;22.68;74.25;1.266667;
83781;10/01/2007;1200;0;;19.4;;;;;;
83781;11/01/2007;0000;;31.5;;10.4;2.8;24.52;56.25;1.5;
83781;11/01/2007;1200;0;;18.7;;;;;;
83781;12/01/2007;0000;;30.3;;6.9;3.9;25;66;3.666667;
83781;12/01/2007;1200;0;;19.7;;;;;;
83781;13/01/2007;0000;;25.5;;0;2.7;21.82;82;1.666667;
83781;13/01/2007;1200;0;;19.9;;;;;;
83781;14/01/2007;0000;;30.3;;10.4;2;23.16;62.5;2.466667;
83781;14/01/2007;1200;2.1;;19.4;;;;;;
83781;15/01/2007;0000;;25.7;;0.7;7.1;21.84;67.5;3.2;
83781;15/01/2007;1200;0;;19.5;;;;;;
83781;16/01/2007;0000;;27.7;;9.5;3.9;21.24;66.5;2.866667;
83781;16/01/2007;1200;0;;17.7;;;;;;
83781;17/01/2007;0000;;27.1;;2.7;5.8;22.64;79.75;3.266667;
83781;17/01/2007;1200;0;;17.7;;;;;;
83781;18/01/2007;0000;;25.1;;0.9;2.9;22.68;85.25;3.833333;
83781;18/01/2007;1200;21.8;;21.1;;;;;;
83781;19/01/2007;0000;;30.1;;3.9;2.7;25.22;73.25;1.433333;
83781;19/01/2007;1200;3.6;;20.6;;;;;;
83781;20/01/2007;0000;;26.4;;0;4.5;23.92;76;3.866667;
83781;20/01/2007;1200;0;;21.2;;;;;;
83781;21/01/2007;0000;;25.8;;0.8;3;21.42;86.5;3.133333;
83781;21/01/2007;1200;5.6;;19.7;;;;;;
83781;22/01/2007;0000;;23.3;;0.2;1.5;19.76;83.75;2.633333;
83781;22/01/2007;1200;22.3;;18.1;;;;;;
83781;23/01/2007;0000;;25.4;;3.3;2.2;20.84;78.25;3.6;
83781;23/01/2007;1200;0;;18;;;;;;
83781;24/01/2007;0000;;30.5;;7.3;2.9;23.24;70.5;2.866667;
83781;24/01/2007;1200;0;;18.6;;;;;;
83781;25/01/2007;0000;;29.3;;5.3;2.8;23.74;83.25;2;
83781;25/01/2007;1200;0;;19.6;;;;;;
83781;26/01/2007;0000;;30.1;;7.8;1.7;24.44;77;2.733333;
83781;26/01/2007;1200;3.7;;20.7;;;;;;
83781;27/01/2007;0000;;28.7;;4.8;3.7;23.96;76.75;2.766667;
83781;27/01/2007;1200;19.8;;21.4;;;;;;
83781;28/01/2007;0000;;29.3;;7.9;0.7;24.24;80.25;3.433333;
83781;28/01/2007;1200;0.3;;21.9;;;;;;
83781;29/01/2007;0000;;28.1;;4;2.3;23.96;83.75;3.466667;
83781;29/01/2007;1200;10.6;;21.1;;;;;;
83781;30/01/2007;0000;;27.3;;2.3;1.7;22.4;83.5;2.366667;
83781;30/01/2007;1200;16.1;;19.7;;;;;;
83781;31/01/2007;0000;;26.9;;2.5;0.9;22.28;81.25;3.2;
83781;31/01/2007;1200;0;;20.1;;;;;;
83781;01/02/2007;0000;;32.1;;7.2;2.6;24.34;78.75;3.033333;
83781;01/02/2007;1200;0;;20.2;;;;;;
83781;02/02/2007;0000;;28.6;;3.1;3.3;23.52;75.75;2.633333;
83781;02/02/2007;1200;0;;21.2;;;;;;
83781;03/02/2007;0000;;29.3;;11.1;3.2;23.28;64;3.433333;
83781;03/02/2007;1200;0;;19.7;;;;;;
83781;04/02/2007;0000;;29.5;;8.7;4.8;22.78;71.5;4.366667;
83781;04/02/2007;1200;0;;17.9;;;;;;
83781;05/02/2007;0000;;32.3;;8.6;4.1;24.8;69.5;2.9;
83781;05/02/2007;1200;0;;19.2;;;;;;
83781;06/02/2007;0000;;30.7;;7.6;4;25.12;69.75;2.766667;
83781;06/02/2007;1200;22.1;;19.9;;;;;;
83781;07/02/2007;0000;;31.3;;8.2;5.7;24.2;77.25;2.633333;
83781;07/02/2007;1200;0;;19.9;;;;;;
83781;08/02/2007;0000;;27.3;;0.7;3.4;22.76;90.75;1.5;
83781;08/02/2007;1200;103.3;;20.7;;;;;;
83781;09/02/2007;0000;;28.3;;1.1;0.9;24.16;75.25;1.166667;
83781;09/02/2007;1200;30.9;;20.9;;;;;;
83781;10/02/2007;0000;;30.3;;3.1;2.9;26.18;62.5;2.1;
83781;10/02/2007;1200;0;;22.2;;;;;;
83781;11/02/2007;0000;;27;;0.3;5.3;21.42;86;3.166667;
83781;11/02/2007;1200;2.1;;18.9;;;;;;
83781;12/02/2007;0000;;23.9;;7;2.2;19.66;72.25;4.533333;
83781;12/02/2007;1200;8.9;;17.2;;;;;;
83781;13/02/2007;0000;;25.9;;10.5;3.6;19.96;69.25;3.3;
83781;13/02/2007;1200;0;;15.7;;;;;;
83781;14/02/2007;0000;;27.8;;9.2;4.5;20.62;76;2.9;
83781;14/02/2007;1200;0;;16.7;;;;;;
83781;15/02/2007;0000;;28.3;;7.3;4.4;21.98;75.5;3.7;
83781;15/02/2007;1200;0;;17.2;;;;;;
83781;16/02/2007;0000;;30.7;;7.5;3.2;23.4;69.75;3.1;
83781;16/02/2007;1200;0;;18.7;;;;;;
83781;17/02/2007;0000;;33;;11.7;3.9;26.14;57;2.7;
83781;17/02/2007;1200;0;;19.1;;;;;;
83781;18/02/2007;0000;;32.9;;7.3;6;24.92;71.75;2.866667;
83781;18/02/2007;1200;0;;17.9;;;;;;
83781;19/02/2007;0000;;30.3;;4;2.5;23.24;80.25;1.666667;
83781;19/02/2007;1200;33.2;;18;;;;;;
83781;20/02/2007;0000;;31;;5.8;2;24.3;77.5;3.2;
83781;20/02/2007;1200;39.4;;20;;;;;;
83781;21/02/2007;0000;;30.9;;9;3.1;25.08;72.5;2.5;
83781;21/02/2007;1200;0;;21.7;;;;;;
83781;22/02/2007;0000;;32.5;;10;3.8;25.5;59.5;2.733333;
83781;22/02/2007;1200;0;;20.7;;;;;;
83781;23/02/2007;0000;;33.2;;11.3;5.6;26.44;55.5;2.333333;
83781;23/02/2007;1200;0;;20.8;;;;;;
83781;24/02/2007;0000;;32.7;;10.5;6.7;26.96;46.75;2.233333;
83781;24/02/2007;1200;0;;21.1;;;;;;
83781;25/02/2007;0000;;32.7;;7.7;8.3;23.92;68.25;2.2;
83781;25/02/2007;1200;0;;19.2;;;;;;
83781;26/02/2007;0000;;31.7;;9.9;4.3;24.06;78.25;2.4574;
83781;26/02/2007;1200;36.8;;19.2;;;;;;
83781;27/02/2007;0000;;25.6;;0.5;2.6;21.7;84;1.166667;
83781;27/02/2007;1200;0.5;;18.7;;;;;;
83781;28/02/2007;0000;;29.5;;1.8;2;24.06;72.5;2.3;
83781;28/02/2007;1200;8.7;;20;;;;;;
83781;01/03/2007;0000;;31.8;;8.9;3.9;26.34;51;2.033333;
83781;01/03/2007;1200;0;;21.3;;;;;;
83781;02/03/2007;0000;;32.3;;10.8;4.7;26.34;50.25;2.4;
83781;02/03/2007;1200;0;;20.5;;;;;;
83781;03/03/2007;0000;;32.5;;9.7;5.3;24.98;67.75;3.133333;
83781;03/03/2007;1200;0;;21.5;;;;;;
83781;04/03/2007;0000;;31.9;;10.8;3.7;24.6;64.75;2.633333;
83781;04/03/2007;1200;0;;20;;;;;;
83781;05/03/2007;0000;;32.4;;10.6;5.2;25.3;59.25;2.066667;
83781;05/03/2007;1200;0;;20.1;;;;;;
83781;06/03/2007;0000;;32.9;;9.6;6.3;25.32;65.25;1.433333;
83781;06/03/2007;1200;0;;20.7;;;;;;
83781;07/03/2007;0000;;32.9;;8.1;5;24.52;67.75;1.9;
83781;07/03/2007;1200;0;;20.6;;;;;;
83781;08/03/2007;0000;;33.3;;7.7;4;25.3;69;2.1;
83781;08/03/2007;1200;1.1;;20.4;;;;;;
83781;09/03/2007;0000;;32.7;;10.7;4.4;25.98;60;1.5;
83781;09/03/2007;1200;18.8;;20.7;;;;;;
83781;10/03/2007;0000;;32.5;;8.7;4.9;25.84;62.25;1.866667;
83781;10/03/2007;1200;0;;22.2;;;;;;
83781;11/03/2007;0000;;31.6;;7.3;5;24.72;72;1.766667;
83781;11/03/2007;1200;0.6;;21.4;;;;;;
83781;12/03/2007;0000;;31.1;;5.8;3.9;24.42;76;2.166667;
83781;12/03/2007;1200;0.8;;21.2;;;;;;
83781;13/03/2007;0000;;32.3;;6.4;3.9;24.2;64.5;2.733333;
83781;13/03/2007;1200;0.3;;19.7;;;;;;
83781;14/03/2007;0000;;29.5;;1.1;4.7;22.36;80.25;2.433333;
83781;14/03/2007;1200;0;;19.7;;;;;;
83781;15/03/2007;0000;;30.3;;8.7;2.5;24.78;60.25;1.6;
83781;15/03/2007;1200;31;;19;;;;;;
83781;16/03/2007;0000;;28.8;;3.9;6.7;23.04;83.75;2.566667;
83781;16/03/2007;1200;0;;19.7;;;;;;
83781;17/03/2007;0000;;26.9;;3.3;1.9;21.4;86.25;2.4;
83781;17/03/2007;1200;76;;19.1;;;;;;
83781;18/03/2007;0000;;26.3;;3.1;2;21.64;89.25;3.266667;
83781;18/03/2007;1200;8.9;;19.1;;;;;;
83781;19/03/2007;0000;;24.8;;1;1.9;21.64;77.75;3.6;
83781;19/03/2007;1200;39.9;;20;;;;;;
83781;20/03/2007;0000;;25.6;;5.7;1.7;21.68;69;2.933333;
83781;20/03/2007;1200;1;;18.6;;;;;;
83781;21/03/2007;0000;;28.5;;10.7;2.4;22.78;60.25;2.466667;
83781;21/03/2007;1200;0;;17.6;;;;;;
83781;22/03/2007;0000;;26.3;;0.2;2.2;22.32;74.5;3.2;
83781;22/03/2007;1200;0;;19.5;;;;;;
83781;23/03/2007;0000;;29.3;;6.3;1.4;23.2;87;1.966667;
83781;23/03/2007;1200;0;;19.7;;;;;;
83781;24/03/2007;0000;;30.6;;9;1.4;23.22;70;2.2;
83781;24/03/2007;1200;7;;18.7;;;;;;
83781;25/03/2007;0000;;30.1;;9.1;2;22.6;65;3.266667;
83781;25/03/2007;1200;0;;17.7;;;;;;
83781;26/03/2007;0000;;31.7;;9.9;1.9;23.44;66.75;2.8;
83781;26/03/2007;1200;0;;17.5;;;;;;
83781;27/03/2007;0000;;32.9;;8.1;1.9;24.7;64.75;1.5;
83781;27/03/2007;1200;0;;19;;;;;;
83781;28/03/2007;0000;;33.1;;8.2;2;25.62;67.5;1.3;
83781;28/03/2007;1200;0;;19.8;;;;;;
83781;29/03/2007;0000;;32;;10.5;2.3;24.26;68.25;2.6;
83781;29/03/2007;1200;0;;19.7;;;;;;
83781;30/03/2007;0000;;33;;10;1.5;25.14;66.75;2.633333;
83781;30/03/2007;1200;0;;19.7;;;;;;
83781;31/03/2007;0000;;32.3;;6.7;5;25.08;65;1.6;
83781;31/03/2007;1200;0;;19.9;;;;;;
83781;01/04/2007;0000;;31.3;;8.4;4;25.08;69.5;1.966667;
83781;01/04/2007;1200;3.7;;22;;;;;;
83781;02/04/2007;0000;;32.3;;8.1;2.9;24.84;70.5;1.766667;
83781;02/04/2007;1200;0;;20.7;;;;;;
83781;03/04/2007;0000;;31.7;;8;2.7;25.26;70.5;2.066667;
83781;03/04/2007;1200;6.4;;20.8;;;;;;
83781;04/04/2007;0000;;27.8;;4;3.7;23.72;74.75;1.866667;
83781;04/04/2007;1200;0.5;;21.4;;;;;;
83781;05/04/2007;0000;;25.3;;0.6;3.7;20.66;79;3.633333;
83781;05/04/2007;1200;0;;18.8;;;;;;
83781;06/04/2007;0000;;22.3;;0.4;3.5;19.82;78.5;4.1;
83781;06/04/2007;1200;0;;18.2;;;;;;
83781;07/04/2007;0000;;26;;2.8;2.4;20.98;84;3.166667;
83781;07/04/2007;1200;0;;18.5;;;;;;
83781;08/04/2007;0000;;25.2;;0.3;2;20.98;88.75;2.633333;
83781;08/04/2007;1200;8.5;;18.7;;;;;;
83781;09/04/2007;0000;;26.8;;7.7;1.5;21.26;78.25;3.633333;
83781;09/04/2007;1200;34.8;;18.5;;;;;;
83781;10/04/2007;0000;;25.3;;5.1;3;20.5;74.5;1.1;
83781;10/04/2007;1200;0;;17.3;;;;;;
83781;11/04/2007;0000;;29;;9;3.2;22.32;75.25;3.3;
83781;11/04/2007;1200;0;;18;;;;;;
83781;12/04/2007;0000;;29.9;;8.3;3.2;23.6;70.25;2.166667;
83781;12/04/2007;1200;0;;18.5;;;;;;
83781;13/04/2007;0000;;26.3;;0.6;4.9;22.18;81;4.233333;
83781;13/04/2007;1200;0;;20;;;;;;
83781;14/04/2007;0000;;27.8;;7.8;2.6;21.76;74.5;1.5;
83781;14/04/2007;1200;0;;18.7;;;;;;
83781;15/04/2007;0000;;28.3;;7.8;3.1;22.16;76.25;1.5;
83781;15/04/2007;1200;0;;18.2;;;;;;
83781;16/04/2007;0000;;27.9;;4.3;3;21.56;76.5;2.366667;
83781;16/04/2007;1200;0;;18.3;;;;;;
83781;17/04/2007;0000;;27;;5.7;3;21.28;77.25;3.566667;
83781;17/04/2007;1200;0;;18.3;;;;;;
83781;18/04/2007;0000;;27;;8.8;3.2;21.32;75.25;3.3;
83781;18/04/2007;1200;0;;17.6;;;;;;
83781;19/04/2007;0000;;27.8;;8.6;3.6;21.64;76;4.566667;
83781;19/04/2007;1200;0;;18.4;;;;;;
83781;20/04/2007;0000;;28.9;;7.6;2.6;22.06;74.75;2.1;
83781;20/04/2007;1200;0;;18.1;;;;;;
83781;21/04/2007;0000;;28.4;;3.7;2.1;22.36;80.5;1.6;
83781;21/04/2007;1200;0;;18.2;;;;;;
83781;22/04/2007;0000;;27.4;;4.9;1.3;22.1;79.5;2.466667;
83781;22/04/2007;1200;9;;18.1;;;;;;
83781;23/04/2007;0000;;29.1;;7.5;1.1;22.66;79.5;1.966667;
83781;23/04/2007;1200;41.2;;18.2;;;;;;
83781;24/04/2007;0000;;29.2;;9.8;1.1;23.7;71.5;2.833333;
83781;24/04/2007;1200;10;;18.5;;;;;;
83781;25/04/2007;0000;;30.1;;7.9;1.6;25.22;66;2.166667;
83781;25/04/2007;1200;0;;20.3;;;;;;
83781;26/04/2007;0000;;29.3;;3.5;1.9;24.18;72;4.3;
83781;26/04/2007;1200;0;;22;;;;;;
83781;27/04/2007;0000;;24.5;;0;1;18.08;87.25;3.7;
83781;27/04/2007;1200;7.2;;14.8;;;;;;
83781;28/04/2007;0000;;19.1;;0;0.7;16.66;77.75;4.133333;
83781;28/04/2007;1200;3.5;;14;;;;;;
83781;29/04/2007;0000;;22.3;;1.2;1.2;18.56;80.25;2.4;
83781;29/04/2007;1200;0;;15.2;;;;;;
83781;30/04/2007;0000;;24.5;;3.5;2;19.36;80;2.033333;
83781;30/04/2007;1200;0;;16.9;;;;;;
83781;01/05/2007;0000;;25.9;;9.8;2.5;19.3;71;2.566667;
83781;01/05/2007;1200;0;;15.2;;;;;;
83781;02/05/2007;0000;;28;;9.5;2.8;20.26;54.5;2.033333;
83781;02/05/2007;1200;0;;12.7;;;;;;
83781;03/05/2007;0000;;24.6;;6.6;5.7;20.02;80;3.266667;
83781;03/05/2007;1200;0;;15.3;;;;;;
83781;04/05/2007;0000;;23.5;;2.7;3.4;19.66;79;3.866667;
83781;04/05/2007;1200;0;;17.5;;;;;;
83781;05/05/2007;0000;;27.3;;7.8;2.4;21.72;62.75;1.466667;
83781;05/05/2007;1200;0;;16.4;;;;;;
83781;06/05/2007;0000;;26.8;;8.4;3.7;21.22;58.5;2;
83781;06/05/2007;1200;0;;16.7;;;;;;
83781;07/05/2007;0000;;27.3;;9.5;6.2;21.88;56;2.3;
83781;07/05/2007;1200;0;;17.2;;;;;;
83781;08/05/2007;0000;;27.7;;4.9;5.9;21.26;77.5;3.3;
83781;08/05/2007;1200;0;;17;;;;;;
83781;09/05/2007;0000;;20.8;;0;3.1;13.28;84.75;4.033333;
83781;09/05/2007;1200;13.5;;9.9;;;;;;
83781;10/05/2007;0000;;19.1;;5.9;1.5;14.28;73;3.8;
83781;10/05/2007;1200;3.1;;9.7;;;;;;
83781;11/05/2007;0000;;23.5;;8.6;2.5;16.88;68.5;2.533333;
83781;11/05/2007;1200;0;;11.2;;;;;;
83781;12/05/2007;0000;;25.3;;7.9;2.7;19.16;71.5;1.466667;
83781;12/05/2007;1200;0;;13.9;;;;;;
83781;13/05/2007;0000;;23.7;;5.7;2.9;18.68;80.25;1.7;
83781;13/05/2007;1200;0;;14.7;;;;;;
83781;14/05/2007;0000;;23.9;;2.8;3.4;19.5;86;2.766667;
83781;14/05/2007;1200;0;;17.2;;;;;;
83781;15/05/2007;0000;;23.5;;7.1;1.8;18.32;76.75;1.166667;
83781;15/05/2007;1200;3.3;;15.1;;;;;;
83781;16/05/2007;0000;;28.3;;8.8;2.6;21.36;59.5;2.033333;
83781;16/05/2007;1200;0;;15.5;;;;;;
83781;17/05/2007;0000;;29.8;;8.5;5.7;22.14;69;1.633333;
83781;17/05/2007;1200;0;;17.7;;;;;;
83781;18/05/2007;0000;;28.3;;6.3;4.1;21.06;79.25;2.8;
83781;18/05/2007;1200;0;;17.3;;;;;;
83781;19/05/2007;0000;;20.1;;0;3.4;16.78;88.25;3.733333;
83781;19/05/2007;1200;0;;14.9;;;;;;
83781;20/05/2007;0000;;21.8;;4.5;1;17.74;84;3.566667;
83781;20/05/2007;1200;9.8;;14.7;;;;;;
83781;21/05/2007;0000;;28;;8.7;1.8;21.48;64.5;3.733333;
83781;21/05/2007;1200;0;;16.2;;;;;;
83781;22/05/2007;0000;;22.7;;0;3.9;18.6;87.75;3.333333;
83781;22/05/2007;1200;0.1;;16.9;;;;;;
83781;23/05/2007;0000;;18.5;;0;1.2;16.88;88.25;3.033333;
83781;23/05/2007;1200;21;;16.1;;;;;;
83781;24/05/2007;0000;;17.9;;2.3;1.6;12.16;71.75;2.6;
83781;24/05/2007;1200;7.5;;9.9;;;;;;
83781;25/05/2007;0000;;17;;3.6;1.5;12.18;82.5;2.066667;
83781;25/05/2007;1200;0;;8.5;;;;;;
83781;26/05/2007;0000;;22;;9.3;1.3;15.3;68.5;2.866667;
83781;26/05/2007;1200;0;;10.6;;;;;;
83781;27/05/2007;0000;;20.1;;2.7;3.2;16.04;76.25;3.9;
83781;27/05/2007;1200;0;;13.2;;;;;;
83781;28/05/2007;0000;;21;;6.1;2.8;16.06;71.75;0.766667;
83781;28/05/2007;1200;0;;12.7;;;;;;
83781;29/05/2007;0000;;17.9;;0.1;3;13.62;87.75;3.266667;
83781;29/05/2007;1200;0.7;;11.5;;;;;;
83781;30/05/2007;0000;;13.3;;0.5;2.1;10.94;78.5;3.633333;
83781;30/05/2007;1200;0;;9.4;;;;;;
83781;31/05/2007;0000;;18;;5.2;1.8;12.84;78;3.4;
83781;31/05/2007;1200;0;;9;;;;;;
83781;01/06/2007;0000;;25.7;;6.6;2.1;18.96;62.5;2.8;
83781;01/06/2007;1200;0;;10.7;;;;;;
83781;02/06/2007;0000;;21.9;;0;4.4;16.86;93.25;1.366667;
83781;02/06/2007;1200;11.4;;14.2;;;;;;
83781;03/06/2007;0000;;20.4;;4.8;0.4;16.46;62.75;3.8;
83781;03/06/2007;1200;12.6;;14.2;;;;;;
83781;04/06/2007;0000;;19.1;;9;0.7;12.92;66.25;1.533333;
83781;04/06/2007;1200;0;;8.7;;;;;;
83781;05/06/2007;0000;;21.8;;7.6;0.3;13;75.25;1.766667;
83781;05/06/2007;1200;0;;6.6;;;;;;
83781;06/06/2007;0000;;24.3;;9.1;0.7;15.94;52.75;1.6;
83781;06/06/2007;1200;0;;8.4;;;;;;
83781;07/06/2007;0000;;26.8;;9.3;0.6;19.74;57;2.2;
83781;07/06/2007;1200;0;;12.7;;;;;;
83781;08/06/2007;0000;;27.8;;6.9;0.8;20.62;63.75;0.7;
83781;08/06/2007;1200;0;;15.7;;;;;;
83781;09/06/2007;0000;;27.6;;7.3;0.5;19.72;62.75;1.766667;
83781;09/06/2007;1200;0;;14.7;;;;;;
83781;10/06/2007;0000;;26.9;;9;0.6;20.98;59.75;2.1;
83781;10/06/2007;1200;0;;15.2;;;;;;
83781;11/06/2007;0000;;26.2;;7.8;0.6;20.02;62.5;1.966667;
83781;11/06/2007;1200;0;;14.9;;;;;;
83781;12/06/2007;0000;;26.9;;8.6;5;20.62;54.5;2.3;
83781;12/06/2007;1200;0;;15.2;;;;;;
83781;13/06/2007;0000;;27.1;;9.1;5.6;20.94;46.75;1.966667;
83781;13/06/2007;1200;0;;15.2;;;;;;
83781;14/06/2007;0000;;27.5;;8.2;6.9;21.1;56;2.3;
83781;14/06/2007;1200;0;;15.2;;;;;;
83781;15/06/2007;0000;;27.8;;8.5;6;22.5;53;2.866667;
83781;15/06/2007;1200;0;;16.7;;;;;;
83781;16/06/2007;0000;;24.2;;3.7;9;18.36;83.75;3.133333;
83781;16/06/2007;1200;0;;15.7;;;;;;
83781;17/06/2007;0000;;27.3;;7.6;2.1;20.32;68.75;2.6;
83781;17/06/2007;1200;0;;15.5;;;;;;
83781;18/06/2007;0000;;27.8;;5.6;3.4;19.6;72.5;2.166667;
83781;18/06/2007;1200;0;;16.1;;;;;;
83781;19/06/2007;0000;;26;;7.4;3.4;19.28;65.25;2.633333;
83781;19/06/2007;1200;0;;15.4;;;;;;
83781;20/06/2007;0000;;25.7;;8.9;3.1;18.82;61.75;3.133333;
83781;20/06/2007;1200;0;;13.5;;;;;;
83781;21/06/2007;0000;;25.9;;8.8;4.5;19.08;57.25;2.433333;
83781;21/06/2007;1200;0;;13.7;;;;;;
83781;22/06/2007;0000;;23.5;;6.6;4.5;18.52;61;2.1;
83781;22/06/2007;1200;0;;14.5;;;;;;
83781;23/06/2007;0000;;25.7;;7.6;6.2;20.68;52;2.6;
83781;23/06/2007;1200;0;;16.9;;;;;;
83781;24/06/2007;0000;;25.8;;6.9;7.8;18.88;69.25;1.966667;
83781;24/06/2007;1200;0;;16;;;;;;
83781;25/06/2007;0000;;18.3;;0;3.6;15.82;83;3.666667;
